nct_id,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04317040,1,9999,NIAID 7-point ordinal score,Measurement,0,4100345234,209,236,NIAID 7-point ordinal score,"",0,3 to 4,3,4,0
NCT04343989,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100381234,596,605,P/F ratio,over 24 hours,1,<200,-99999,200,0
NCT04320615,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100347234,246,255,PaO2/FiO2,"",0,<300 mmHg,-99999,300,0
NCT04325906,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100350034,89,98,PaO2/FiO2,"",0,less than 200mmHg,-99999,200,0
NCT04347239,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100387734,854,863,PaO2/FiO2,"",0,<300,-99999,300,0
NCT04338360,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100371034,529,601,partial pressure of arterial oxygen to fraction of inspired oxygen ratio,within 24 to 48 hours,2,< 300,-99999,300,0
NCT04331795_B,0,2616666,Continuous positive airway pressure (cpap) device,Device,1,4100360534,577,581,CPAP,"",0,"",-99999,99999,0
NCT04331795_A,0,4139525,High flow oxygen nasal cannula,Device,1,,1520,1525,HHFNC,history of,0,"",-99999,99999,0
NCT04331795_B,0,4139525,High flow oxygen nasal cannula,Device,1,4100360534,590,595,HHFNC,"",0,"",-99999,99999,0
NCT04312009,0,40355609,Intrauterine contraceptive device,Device,1,4100342934,836,855,intrauterine device,currently,10000,"",-99999,99999,0
NCT04322682,1,437663,Fever,Condition,0,4100348134,619,624,fever,at the time of presentation,10000,"",-99999,99999,0
NCT04331795_A,1,437663,Fever,Condition,0,4100358534,153,158,Fever,"",0,"",-99999,99999,0
NCT04320862,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,85,93,COVID-19,"",0,"",-99999,99999,0
NCT04320862,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,119,127,COVID-19,"",0,"",-99999,99999,0
NCT04338828,1,4010017,Atypical chest pain,Condition,0,4100371234,207,226,atypical chest pain,"",0,"",-99999,99999,0
NCT04321811,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,80,88,COVID-19,"",0,"",-99999,99999,0
NCT04323787,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,23,31,COVID-19,within 7 days,7,"",-99999,99999,0
NCT04323787,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,62,70,COVID-19,within 7 days,7,"",-99999,99999,0
NCT04323787,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,84,92,COVID-19,within 7 days,7,"",-99999,99999,0
NCT04323839,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100349734,141,149,COVID-19,"since January 1, 2020",-1,"",-99999,99999,0
NCT04323839,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100349734,174,182,COVID-19,"since January 1, 2020",-1,"",-99999,99999,0
NCT04325906,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100350234,23,31,COVID-19,"",0,"",-99999,99999,0
NCT04329832,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100355034,71,79,COVID-19,within the last 10 days,10,"",-99999,99999,0
NCT04329832,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100355034,71,79,COVID-19,within the last 10 days,10,"",-99999,99999,0
NCT04333654,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,55,63,COVID-19,Concurrent,0,"",-99999,99999,0
NCT04334382,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,84,92,COVID-19,History of,0,"",-99999,99999,0
NCT04334512,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,357,365,COVID-19,at screening,0,"",-99999,99999,0
NCT04335552,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100366834,128,136,COVID-19,during hospitalization,0,"",-99999,99999,0
NCT04340050_recipient,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100371534,268,340,partial pressure of arterial oxygen to fraction of inspired oxygen ratio,within 24 to 48 hours,2,< 300,-99999,300,0
NCT04343261,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100378734,303,375,partial pressure of arterial oxygen to fraction of inspired oxygen ratio,within 24 to 48 hours,2,< 300,-99999,300,0
NCT04345601,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100383234,315,324,PaO2/FiO2,"",0,300 and >200 mmHg,200,300,0
NCT04343183,1,40653952,Human coronavirus,Measurement,0,,64,84,PCR COVID-19 testing,Current,10000,<90%,-99999,90,0
NCT04345601,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100383334,624,633,PaO2/FiO2,"",0,100-200 mmHg,100,200,0
NCT04345601,1,3016226,PEEP Respiratory system,Measurement,0,,684,688,PEEP,Currently,10000,5 cm H2O,2,5,0
NCT04345601,1,3016226,PEEP Respiratory system,Measurement,0,,767,771,PEEP,Currently,10000,5 cm H2O,2,5,0
NCT04343183,1,4310328,Blood oxygen saturation,Measurement,0,,159,162,pO2,Current,10000,55-70,55,70,0
NCT04347239,1,3022875,Positive end expiratory pressure setting Ventilator,Measurement,0,,2044,2082,positive endexpiratory pressure (PEEP),at time of screening,0,<15 cmH2O,2,15,0
NCT04305457,1,3022875,Positive end expiratory pressure setting Ventilator,Measurement,0,,573,612,Positive End-Expiratory Pressure (PEEP),for more than 72 hours,3,10 cmH2O,2,10,0
NCT04283461,1,4301868,Pulse rate,Measurement,0,,2549,2554,Pulse,within 2 weeks before or after each vaccination,14,no greater than 100 beats per minute,-99999,100,0
NCT04344184,1,4098046,Pulse oximetry,Measurement,0,4100381834,212,237,pulse oximetry saturation,"",0,< 93%,-99999,93,0
NCT04346628,1,4313591,Respiratory rate,Measurement,0,4100385934,219,235,respiratory rate,"",0,no more than 20 breaths per minute,-99999,20,0
NCT04347239,1,4310328,Blood oxygen saturation,Measurement,0,4100387734,774,778,SaO2,"",0,<93%,-99999,93,0
NCT04347239,1,4152194,Systolic blood pressure,Measurement,0,4100388034,1842,1845,SBP,"",0,< 90 mm Hg,-99999,90,0
NCT04343651,1,4313591,Respiratory rate,Measurement,0,4100379434,828,832,RR  ,"",0,20 but <30,20,30,0
NCT03808922_covid19sub,1,4310328,Blood oxygen saturation,Measurement,0,4100332834,187,191,SpO2,"",0,<92%,-99999,92,0
NCT03808922_main,1,4310328,Blood oxygen saturation,Measurement,0,4100334334,187,191,SpO2,"",0,<92%,-99999,92,0
NCT04280705,1,4310328,Blood oxygen saturation,Measurement,0,4100336134,972,976,SpO2,"",0,< / = 94%,-99999,94,0
NCT04317040,1,4310328,Blood oxygen saturation,Measurement,0,4100345234,293,297,SpO2,"",0,</= 94%,-99999,94,0
NCT04320615,1,4310328,Blood oxygen saturation,Measurement,0,4100347234,231,235,SPO2,"",0,</=93%,-99999,93,0
NCT04332081,1,4310328,Blood oxygen saturation,Measurement,0,4100361634,223,227,SpO2,"",0,<93%,-99999,93,0
NCT04337216,1,4310328,Blood oxygen saturation,Measurement,0,4100369334,267,271,SpO2,"",0,<92%,-99999,92,0
NCT04341935,1,4310328,Blood oxygen saturation,Measurement,0,4100376834,499,503,SpO2,"",0,<90%,-99999,90,0
NCT04343989,1,4310328,Blood oxygen saturation,Measurement,0,4100381234,619,623,SpO2,over 24 hours,1,< 90%,-99999,90,0
NCT04346628,1,3020891,Body temperature,Measurement,0,,487,498,Temperature,Previously,10000,less than 101 F,-99999,101,0
NCT04343989,1,4195694,Acute respiratory distress syndrome,Condition,0,,546,581,Acute Respiratory Distress Syndrome,from enrollment until at 5 months after the last dose of study drug,150,"",-99999,99999,0
NCT04345601,1,4195694,Acute respiratory distress syndrome,Condition,0,4100383434,376,418,acute respiratory distress syndrome (ARDS),"",0,"",-99999,99999,0
NCT04345601,1,4195694,Acute respiratory distress syndrome,Condition,0,4100383334,376,418,acute respiratory distress syndrome (ARDS),"",0,"",-99999,99999,0
NCT04332991,1,4112341,Acute respiratory infections,Condition,0,4100361834,139,166,acute respiratory infection,"",0,"",-99999,99999,0
NCT04332991,1,4112341,Acute respiratory infections,Condition,0,,715,742,acute respiratory infection,within 72 hours prior to enrollment,3,"",-99999,99999,0
NCT04325906,1,4195694,Acute respiratory distress syndrome,Condition,0,,40,50,adult ARDS,"",0,"",-99999,99999,0
NCT04342663,1,4289517,Loss of taste,Condition,0,4100377934,302,330,ageusia (inability to taste),"",0,"",-99999,99999,0
NCT04351620,1,42873168,Reactive airway disease,Condition,0,4100392934,666,681,airway diseases,> 72h,0,"",-99999,99999,0
NCT04347954,1,40653952,Human coronavirus,Measurement,0,,32,49,test for COVID-19,within two days of enrollment,2,Positive,-99999,99999,0
NCT04341441,1,4171296,Allergy to hydroxychloroquine,Condition,0,,516,617,allergies or contraindications to the use of hydroxychloroquine (HCQ),history of,0,"",-99999,99999,0
NCT04341935,1,378253,Headache,Condition,0,4100376734,209,217,headache,"",0,"",-99999,99999,0
NCT04308668,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100341434,163,170,COVID19,within 4 days of symptom onset,4,"",-99999,99999,0
NCT04292730,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,603,611,COVID-19,at screening,0,"",-99999,99999,0
NCT04317040,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100345134,92,100,COVID-19,"",0,"",-99999,99999,0
NCT04317040,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100345234,183,191,COVID-19,"",0,"",-99999,99999,0
NCT04320862,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,65,73,COVID-19,"",0,"",-99999,99999,0
NCT04331795_B,1,437663,Fever,Condition,0,4100360234,153,158,Fever,"",0,"",-99999,99999,0
NCT04332991,1,437663,Fever,Condition,0,4100361834,219,224,fever,"",0,"",-99999,99999,0
NCT04335630,1,437663,Fever,Condition,0,4100367634,74,79,fever,"",0,"",-99999,99999,0
NCT04337216,1,437663,Fever,Condition,0,4100369234,161,166,fever,within 24-48,0,"",-99999,99999,0
NCT04337216,1,437663,Fever,Condition,0,4100369234,181,186,fever,within 24-48,0,"",-99999,99999,0
NCT04341935,1,437663,Fever,Condition,0,4100376834,186,191,fever,"",0,"",-99999,99999,0
NCT04342663,1,437663,Fever,Condition,0,4100377934,215,220,fever,"",0,"",-99999,99999,0
NCT04343651,1,437663,Fever,Condition,0,4100379034,322,327,fever,"",0,"",-99999,99999,0
NCT04343755_recipient,1,437663,Fever,Condition,0,4100380334,973,978,fever,"",0,"",-99999,99999,0
NCT04345614,1,437663,Fever,Condition,0,4100383834,173,178,Fever,"",0,"",-99999,99999,0
NCT04347239,1,437663,Fever,Condition,0,4100387534,421,426,fever,"",0,"",-99999,99999,0
NCT04348240_covid19,1,437663,Fever,Condition,0,4100388834,488,493,fever,"",0,"",-99999,99999,0
NCT04351620,1,437663,Fever,Condition,0,4100392934,1394,1399,fever,> 72h,0,"",-99999,99999,0
NCT04319731,1,437663,Fever,Condition,0,4100346534,74,80,fevers,"",0,"",-99999,99999,0
NCT04329923_1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100356334,595,621,first symptoms of COVID-19,4 days since,4,"",-99999,99999,0
NCT04320862,1,4319159,Influenza-like illness,Condition,0,,23,40,flu-like symptoms,"",0,"",-99999,99999,0
NCT04350450,1,437663,Fever,Condition,0,4100391734,547,552,Fever,"",0,100.0F or greater,100,99999,0
NCT04351620,1,437663,Fever,Condition,0,,193,198,Fever,History of,0,>100.4 F,100.4,99999,0
NCT04343976,1,437663,Fever,Condition,0,4100380634,203,210,fever  ,"",0,38.6C,38.6,99999,0
NCT04317040,1,317376,Tachypnea,Condition,0,4100345234,309,318,tachypnea,"",0,"",-99999,99999,0
NCT04350450,1,4209260,Absolute CD4 count procedure,Measurement,0,,441,444,CD4,within the first 7 days of illness,7,<200 cells/mm3,-99999,200,0
NCT04347239,1,44789316,Ambulatory diastolic BP,Measurement,0,4100388034,1861,1873,Diastolic BP,"",0,< 60 mm Hg,-99999,60,0
NCT04351620,1,3026258,Q-T interval corrected,Measurement,0,4100393234,1199,1201,QT,"",0,< 500 ms,-99999,500,0
NCT04283461,1,443800,Amenorrhea,Condition,0,,941,951,amenorrhea,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04342663,1,4185711,Loss of sense of smell,Condition,0,4100377934,272,300,anosmia (inability to smell),"",0,"",-99999,99999,0
NCT04311697,1,4195694,Acute respiratory distress syndrome,Condition,0,,23,27,ARDS,"",0,"",-99999,99999,0
NCT04345601,1,4195694,Acute respiratory distress syndrome,Condition,0,4100383434,706,710,ARDS,"",0,"",-99999,99999,0
NCT04345601,1,4195694,Acute respiratory distress syndrome,Condition,0,4100383034,177,181,ARDS,"",0,"",-99999,99999,0
NCT04345601,1,4195694,Acute respiratory distress syndrome,Condition,0,,618,622,ARDS,Currently,10000,"",-99999,99999,0
NCT04322682,1,317009,Asthma,Condition,0,4100348134,524,530,asthma,at the time of presentation,10000,"",-99999,99999,0
NCT04331795_A,1,317009,Asthma,Condition,0,4100358834,1036,1042,Asthma,history of,0,"",-99999,99999,0
NCT04349631,1,317009,Asthma,Condition,0,4100391134,375,381,asthma,"",0,"",-99999,99999,0
NCT04351620,1,317009,Asthma,Condition,0,4100392934,683,689,asthma,> 72h,0,"",-99999,99999,0
NCT04343976,1,4309345,Asymptomatic,Condition,0,4100380634,135,147,Asymptomatic,"",0,"",-99999,99999,0
NCT04350593,1,317576,Coronary arteriosclerosis,Condition,0,4100392034,456,494,atherosclerotic cardiovascular disease,"",0,"",-99999,99999,0
NCT04322682,1,4179922,Cytopenia,Condition,0,4100348134,697,708,bicytopenia,at the time of presentation,10000,"",-99999,99999,0
NCT04341935,1,4318404,Lung consolidation,Condition,0,4100376834,473,497,bilateral consolidations,"",0,"",-99999,99999,0
NCT04341935,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,4100376834,437,469,bilateral ground glass opacities,"",0,"",-99999,99999,0
NCT04345601,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,,791,872,Bilateral opacities present on chest radiograph or computed tomographic (CT) scan,Currently,10000,"",-99999,99999,0
NCT04346628,1,438867,Generalized aches and pains,Condition,0,4100386034,452,472,Body aches and pains,"",0,"",-99999,99999,0
NCT03808922_main,1,4116092,Intracranial tumor,Condition,0,4100334734,947,959,brain cancer,at any time in the past,10000,"",-99999,99999,0
NCT03808922_main,1,4112853,Malignant tumor of breast,Condition,0,4100334734,939,959,breast cancer,at any time in the past,10000,"",-99999,99999,0
NCT04351620,1,256449,Bronchiectasis,Condition,0,4100392934,730,744,bronchiectasis,> 72h,0,"",-99999,99999,0
NCT04331795_A,1,443392,Malignant neoplastic disease,Condition,0,4100358834,1182,1188,Cancer,history of,0,"",-99999,99999,0
NCT04349631,1,443392,Malignant neoplastic disease,Condition,0,4100391134,361,367,cancer,"",0,"",-99999,99999,0
NCT04351620,1,443392,Malignant neoplastic disease,Condition,0,4100392934,1251,1257,cancer,> 72h,0,"",-99999,99999,0
NCT04351620,1,134057,Disorder of cardiovascular system,Condition,0,4100392934,1002,1024,cardiovascular disease,> 72h,0,"",-99999,99999,0
NCT04342728,1,4142985,Female of child bearing age,Condition,0,,149,172,child bearing potential,History of,0,"",-99999,99999,0
NCT03808922_covid19sub,1,4142985,Female of child bearing age,Condition,0,4100333034,1377,1399,childbearing potential,"",0,"",-99999,99999,0
NCT03808922_main,1,4142985,Female of child bearing age,Condition,0,4100334934,1377,1399,childbearing potential,"",0,"",-99999,99999,0
NCT04283461,1,4142985,Female of child bearing age,Condition,0,,1908,1930,childbearing potential,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04283461,1,4142985,Female of child bearing age,Condition,0,,860,882,childbearing potential,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04283461,1,4142985,Female of child bearing age,Condition,0,,522,544,childbearing potential,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04283461,1,4142985,Female of child bearing age,Condition,0,,2045,2067,childbearing potential,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04322682,1,4142985,Female of child bearing age,Condition,0,4100348234,929,951,childbearing potential,for at least 1 year,365,"",-99999,99999,0
NCT04340557,1,4142985,Female of child bearing age,Condition,0,,620,642,childbearing potential,at baseline or any time during treatment in the study treatment arm,0,"",-99999,99999,0
NCT04343651,1,4142985,Female of child bearing age,Condition,0,,1349,1371,childbearing potential,at the time of screening,10000,"",-99999,99999,0
NCT04343989,1,4142985,Female of child bearing age,Condition,0,,1260,1282,childbearing potential,from enrollment until at 5 months after the last dose of study drug,150,"",-99999,99999,0
NCT04345614,1,4142985,Female of child bearing age,Condition,0,,876,898,childbearing potential,for 39 months,1170,"",-99999,99999,0
NCT04345692,1,4142985,Female of child bearing age,Condition,0,,585,607,childbearing potential,History of,0,"",-99999,99999,0
NCT04347239,1,4142985,Female of child bearing age,Condition,0,,2465,2487,childbearing potential,at time of screening,0,"",-99999,99999,0
NCT04283461,1,4142985,Female of child bearing age,Condition,0,,753,776,child-bearing potential,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04312997,1,4142985,Female of child bearing age,Condition,0,,713,736,child-bearing potential,Previous,0,"",-99999,99999,0
NCT04350450,1,46271022,Chronic kidney disease,Condition,0,4100391534,283,305,Chronic kidney disease,"",0,"",-99999,99999,0
NCT04351620,1,46271022,Chronic kidney disease,Condition,0,4100392934,957,979,Chronic kidney disease,> 72h,0,"",-99999,99999,0
NCT04322682,1,255573,Chronic obstructive lung disease,Condition,0,4100348134,534,571,chronic obstructive pulmonary disease,at the time of presentation,10000,"",-99999,99999,0
NCT04351620,1,255573,Chronic obstructive lung disease,Condition,0,4100392934,691,728,chronic obstructive pulmonary disease,> 72h,0,"",-99999,99999,0
