nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04355728,NCT04355728,1,0,44784217,Cardiac arrhythmia,Condition,0,,1156,1166,arrhythmia,within the last 1 year,365,"",-99999,99999,1,1
NCT04363866,NCT04363866,1,0,44784217,Cardiac arrhythmia,Condition,0,1086751842,3199,3209,arrhythmia,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,44784217,Cardiac arrhythmia,Condition,0,,3821,3832,arrhythmias,within 14 days prior to screening evaluation,14,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,44784217,Cardiac arrhythmia,Condition,0,,3821,3832,arrhythmias,within 14 days prior to screening evaluation,14,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,44784217,Cardiac arrhythmia,Condition,0,1086686142,3821,3832,arrhythmias,Current  ,10000,"",-99999,99999,1,1
NCT04351620,NCT04351620,1,0,44784217,Cardiac arrhythmia,Condition,0,,2003,2014,arrhythmias,History of,0,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,44784217,Cardiac arrhythmia,Condition,0,1086730442,3474,3485,arrhythmias,Current  ,10000,"",-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,44784217,Cardiac arrhythmia,Condition,0,1086731442,3474,3485,arrhythmias,Current  ,10000,"",-99999,99999,1,1
NCT04333654,NCT04333654,1,0,44784217,Cardiac arrhythmia,Condition,0,1086692642,607,616,arrythmia,concurrent,0,"",-99999,99999,1,1
NCT04367831,NCT04367831,1,0,36713273,Acquired arteriovenous malformation,Condition,0,1086756642,1163,1195,arteriovenous malformation (AVM),History of,0,"",-99999,99999,1,1
NCT04344600,NCT04344600,1,0,200528,Ascites,Condition,0,1086715442,586,593,ascites,"",0,"",-99999,99999,1,1
NCT04370782,NCT04370782,1,0,200528,Ascites,Condition,0,,1828,1835,ascites,History of,0,"",-99999,99999,1,1
NCT04328012,NCT04328012_1,1,0,4160501,At risk for aspiration,Condition,0,1086679042,515,530,aspiration risk,"",0,"",-99999,99999,1,1
NCT04328012,NCT04328012_2,2,0,4160501,At risk for aspiration,Condition,0,1086679442,515,530,aspiration risk,"",0,"",-99999,99999,1,1
NCT04328012,NCT04328012_3,3,0,4160501,At risk for aspiration,Condition,0,1086680142,515,530,aspiration risk,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,434621,Autoimmune disease,Condition,0,1086683942,3077,3095,autoimmune disease,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,434621,Autoimmune disease,Condition,0,1086684942,3077,3095,autoimmune disease,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,434621,Autoimmune disease,Condition,0,1086685842,3077,3095,autoimmune disease,"",0,"",-99999,99999,1,1
NCT04336410,NCT04336410,1,0,434621,Autoimmune disease,Condition,0,,2359,2377,autoimmune disease,at screening,0,"",-99999,99999,1,1
NCT04337216,NCT04337216,1,0,434621,Autoimmune disease,Condition,0,1086700342,886,924,autoimmune disease,History of,0,"",-99999,99999,1,1
NCT04344600,NCT04344600,1,0,434621,Autoimmune disease,Condition,0,,464,482,autoimmune disease,at screening,0,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,434621,Autoimmune disease,Condition,0,1086730142,2751,2769,autoimmune disease,"",0,"",-99999,99999,1,1
NCT04337216,NCT04337216,1,0,4027384,Inflammatory disorder,Condition,0,1086700342,900,924,autoinflammatory disease,History of,0,"",-99999,99999,1,1
NCT04339426,NCT04339426,1,0,4171312,Allergy to azithromycin,Condition,0,1086702942,1033,1014,azithromycin known intolerance to,History of,0,"",-99999,99999,1,1
NCT04343989,NCT04343989,1,0,132736,Bacteremia,Condition,0,,2780,2790,bacteremia,<72 hours prior to enrollment,3,"",-99999,99999,1,1
NCT04381052,NCT04381052,1,0,132736,Bacteremia,Condition,0,,2920,2930,bacteremia,<72 hours prior to enrollment,3,"",-99999,99999,1,1
NCT04317040,NCT04317040,1,0,46234708,Condition,Condition,0,,413,431,critical condition,"",0,"",-99999,99999,1,1
NCT04345601,NCT04345601,1,0,432545,Bacterial infectious disease,Condition,0,1086716442,1349,1381,bacterial co-infection,"",0,"",-99999,99999,1,1
NCT03808922,NCT03808922_covid19sub,1,0,432545,Bacterial infectious disease,Condition,0,1086660342,4403,4433,bacterial infection,concurrent,0,"",-99999,99999,1,1
NCT03808922,NCT03808922_covid19sub,1,0,432545,Bacterial infectious disease,Condition,0,1086660642,3566,3596,bacterial infection,most recent,0,undetectable,-99999,99999,1,1
NCT03808922,NCT03808922_main,2,0,432545,Bacterial infectious disease,Condition,0,1086661942,3566,3596,bacterial infection,concurrent,0,"",-99999,99999,1,1
NCT04348370,NCT04348370,1,0,432545,Bacterial infectious disease,Condition,0,1086723342,672,691,bacterial infection,"",0,"",-99999,99999,1,1
NCT04354714,NCT04354714,1,0,432545,Bacterial infectious disease,Condition,0,1086736142,2626,2671,bacterial infection,"",0,"",-99999,99999,1,1
NCT04365153,NCT04365153,1,0,432545,Bacterial infectious disease,Condition,0,1086753442,1227,1256,bacterial infection,"",0,"",-99999,99999,1,1
NCT04372602,NCT04372602,1,0,432545,Bacterial infectious disease,Condition,0,1086765942,2659,2704,bacterial infection,"",0,"",-99999,99999,1,1
NCT04377620,NCT04377620,1,0,432545,Bacterial infectious disease,Condition,0,,1119,1163,bacterial infection,within 30 days of randomization,30,"",-99999,99999,1,1
NCT04380688,NCT04380688,1,0,432545,Bacterial infectious disease,Condition,0,1086776942,1300,1344,bacterial infection,"",0,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,432545,Bacterial infectious disease,Condition,0,1086779042,4321,4423,bacterial infection,"",0,"",-99999,99999,1,1
NCT04317040,NCT04317040,1,0,432545,Bacterial infectious disease,Condition,0,1086672642,598,627,bacterial infections,"",0,"",-99999,99999,1,1
NCT04341675,NCT04341675,1,0,432545,Bacterial infectious disease,Condition,0,1086707542,1607,1637,bacterial infections,history of,0,"",-99999,99999,1,1
NCT04346615,NCT04346615,1,0,432545,Bacterial infectious disease,Condition,0,1086719542,2978,3008,bacterial infections,"",0,"",-99999,99999,1,1
NCT04377659,NCT04377659,1,0,432545,Bacterial infectious disease,Condition,0,1086773942,743,763,bacterial infections,"",0,"",-99999,99999,1,1
NCT04334460,NCT04334460,1,0,257315,Bacterial pneumonia,Condition,0,,2652,2671,bacterial pneumonia,at screening,0,"",-99999,99999,1,1
NCT04379518,NCT04379518,1,0,257315,Bacterial pneumonia,Condition,0,1086776442,2602,2621,bacterial pneumonia,"",0,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,257315,Bacterial pneumonia,Condition,0,,4361,4380,bacterial pneumonia,>24 hours at time of screening,1,"",-99999,99999,1,1
NCT04346628,NCT04346628,1,0,4207184,Bacterial respiratory infection,Condition,0,,553,584,bacterial respiratory infection,Previously,10000,"",-99999,99999,1,1
NCT04358549,NCT04358549,1,0,4207184,Bacterial respiratory infection,Condition,0,,400,431,bacterial respiratory infection,at the time of study entry,10000,"",-99999,99999,1,1
NCT04367831,NCT04367831,1,0,437312,Bleeding,Condition,0,,759,767,bleeding,during the previous 7 days of hospitalization prior to ICU admission,7,"",-99999,99999,1,1
NCT04377308,NCT04377308,1,0,437312,Bleeding,Condition,0,,603,611,bleeding,"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_1,1,0,432585,Blood coagulation disorder,Condition,0,,2099,2117,Bleeding diathesis,within 24 hours,1,"",-99999,99999,1,1
NCT04368728,NCT04368728_2,2,0,432585,Blood coagulation disorder,Condition,0,,2099,2117,Bleeding diathesis,"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_3,3,0,432585,Blood coagulation disorder,Condition,0,,2099,2117,Bleeding diathesis,"",0,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,432585,Blood coagulation disorder,Condition,0,1086710642,995,1012,bleeding disorder,"",0,"",-99999,99999,1,1
NCT04359277,NCT04359277,1,0,4192740,Blood clot,Condition,0,,773,783,blood clot,within the past 6 months,180,"",-99999,99999,1,1
NCT04365127,NCT04365127,1,0,4192740,Blood clot,Condition,0,,655,666,blood clots,History of,0,"",-99999,99999,1,1
NCT04360278,NCT04360278_covid,1,0,443723,Disorder of cellular component of blood,Condition,0,1086743942,2424,2437,blood disease,History of,0,"",-99999,99999,1,1
NCT04360278,NCT04360278_vaccine,2,0,443723,Disorder of cellular component of blood,Condition,0,1086744642,2424,2437,blood disease,History of,0,"",-99999,99999,1,1
NCT04333225,NCT04333225,1,0,443723,Disorder of cellular component of blood,Condition,0,,1343,1358,blood disorders,history of,0,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,443723,Disorder of cellular component of blood,Condition,0,1086666142,10664,10680,blood dyscrasias,"",0,"",-99999,99999,1,1
NCT04341116,NCT04341116,1,0,75865,Disorder of the urinary system,Condition,0,1086706242,1448,1470,Blood system disorders,"",0,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,4106204,Stable fracture,Condition,0,1086710942,1216,1229,bone fracture,"",0,"",-99999,99999,1,1
NCT04328961,NCT04328961,1,0,4131124,Bone marrow disorder,Condition,0,,1124,1145,bone marrow disorders,within 30 days preceding the first dose of the study drugs,30,"",-99999,99999,1,1
NCT04354428,NCT04354428,1,0,4131124,Bone marrow disorder,Condition,0,,1583,1604,bone marrow disorders,History of,0,"",-99999,99999,1,1
NCT04356937,NCT04356937,1,0,35739296,Bowel perforation,Condition,0,1086739442,2213,2230,bowel perforation,"",0,"",-99999,99999,1,1
NCT04332107,NCT04332107,1,1,4228448,Bradyarrhythmia,Condition,1,1086690542,516,530,bradyarrhthmia,History of,0,"",-99999,99999,1,1
NCT04374279,NCT04374279,1,0,4116092,Intracranial tumor,Condition,0,,1016,1027,brain tumor,<=3 days from enrollment,3,"",-99999,99999,1,1
NCT04365127,NCT04365127,1,0,4112853,Malignant tumor of breast,Condition,0,,679,692,breast cancer,History of,0,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,4185135,Breastfeeding,Condition,0,1086664942,6084,6094,breastfeed,from the time of the first vaccination through 60 days after the last vaccination,60,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,4185135,Breastfeeding,Condition,0,1086664942,6058,6071,breastfeeding,from the time of the first vaccination through 60 days after the last vaccination,60,"",-99999,99999,1,1
NCT04311177,NCT04311177,1,0,4185135,Breastfeeding,Condition,0,1086669142,503,516,breastfeeding,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1,1
NCT04317040,NCT04317040,1,0,4185135,Breastfeeding,Condition,0,,656,669,breastfeeding,"",0,"",-99999,99999,1,1
NCT04336410,NCT04336410,1,0,4185135,Breastfeeding,Condition,0,1086699142,948,961,breastfeeding,within the projected duration of the trial from screening until 3 months following last dose,90,"",-99999,99999,1,1
NCT04338009,NCT04338009,1,0,4185135,Breastfeeding,Condition,0,,970,983,breastfeeding,"",0,"",-99999,99999,1,1
NCT04344535,NCT04344535_recipient,2,1,4185135,Breastfeeding,Condition,1,,459,472,breastfeeding,"",0,"",-99999,99999,1,1
NCT04354714,NCT04354714,1,0,4185135,Breastfeeding,Condition,0,1086736042,2772,2785,breastfeeding,"",0,"",-99999,99999,1,1
NCT04369599,NCT04369599,1,0,442013,Burn,Condition,0,,266,271,burns,within the last 5 days,5,"",-99999,99999,1,1
NCT04374279,NCT04374279,1,0,134765,Cachexia,Condition,0,,741,749,Cachexia,<=3 days from enrollment,3,"",-99999,99999,1,1
NCT04342728,NCT04342728,1,0,201620,Kidney stone,Condition,0,,823,852,Calcium Oxalate kidney stones,History of,0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,443392,Malignant neoplastic disease,Condition,0,1086683942,3069,3075,cancer,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,443392,Malignant neoplastic disease,Condition,0,1086684942,3069,3075,cancer,"",0,"",-99999,99999,1,1
NCT04369742,NCT04369742,1,0,321042,Cardiac arrest,Condition,0,1086760742,1493,1507,cardiac arrest,history of,0,"",-99999,99999,1,1
NCT04374552,NCT04374552,1,0,321042,Cardiac arrest,Condition,0,1086771142,951,965,cardiac arrest,"",0,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,44784217,Cardiac arrhythmia,Condition,0,1086665142,7492,7510,cardiac arrhythmia,within past 6 months,180,"",-99999,99999,1,1
NCT04333732,NCT04333732,1,0,44784217,Cardiac arrhythmia,Condition,0,1086693242,1526,1544,Cardiac arrhythmia,"",0,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,44784217,Cardiac arrhythmia,Condition,0,1086710742,1146,1164,cardiac arrhythmia,"",0,"",-99999,99999,1,1
NCT04359329,NCT04359329,1,0,4064161,Cirrhosis of liver,Condition,0,,572,581,cirrhosis,History of,0,"",-99999,99999,1,1
NCT03648372,NCT03648372_covid,1,0,44784217,Cardiac arrhythmia,Condition,0,1086656242,6941,6960,cardiac arrhythmias,<=6 months before first dose,180,"",-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,44784217,Cardiac arrhythmia,Condition,0,1086657542,6941,6960,cardiac arrhythmias,<=6 months before first dose,180,"",-99999,99999,1,1
NCT04341727,NCT04341727,1,0,44784217,Cardiac arrhythmia,Condition,0,1086707942,1198,1217,cardiac arrhythmias,"",0,"",-99999,99999,1,1
NCT03648372,NCT03648372_covid,1,0,4088365,Cardiac conduction,Condition,0,1086656242,7054,7071,cardiac condition,<=6 months before first dose,180,"",-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,4088365,Cardiac conduction,Condition,0,1086657542,7054,7071,cardiac condition,<=6 months before first dose,180,"",-99999,99999,1,1
NCT04342169,NCT04342169,1,0,44784220,Non-specific intraventricular conduction delay,Condition,0,1086709042,560,584,cardiac conduction delay,"",0,"",-99999,99999,1,1
NCT04358549,NCT04358549,1,0,134057,Disorder of cardiovascular system,Condition,0,1086740942,1195,1262,cardiac disease,within 48 hours of study entry,2,"",-99999,99999,1,1
NCT04328012,NCT04328012_2,2,0,134057,Disorder of cardiovascular system,Condition,0,1086679842,1412,1428,cardiac diseases,History or,0,"",-99999,99999,1,1
NCT04370782,NCT04370782,1,0,134057,Disorder of cardiovascular system,Condition,0,1086762742,1334,1350,cardiac diseases,"",0,"",-99999,99999,1,1
NCT04311697,NCT04311697,1,0,316139,Heart failure,Condition,0,1086669442,283,325,cardiac failure,"",0,"",-99999,99999,1,1
NCT04335123,NCT04335123,1,0,316139,Heart failure,Condition,0,1086697342,1468,1483,cardiac failure,"",0,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,4186397,Myocardial ischemia,Condition,0,,2559,2575,cardiac ischemia,>24 hours at time of screening,1,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,321319,Cardiomyopathy,Condition,0,1086665142,7283,7297,cardiomyopathy,within past 6 months,180,"",-99999,99999,1,1
NCT04323761,NCT04323761,1,0,321319,Cardiomyopathy,Condition,0,1086676542,1513,1527,cardiomyopathy,"",0,"",-99999,99999,1,1
NCT04333732,NCT04333732,1,0,321319,Cardiomyopathy,Condition,0,1086693242,1471,1485,Cardiomyopathy,"",0,"",-99999,99999,1,1
NCT04367831,NCT04367831,1,0,4029966,Intracranial aneurysm,Condition,0,1086756642,1142,1159,cerebral aneurysm,History of,0,"",-99999,99999,1,1
NCT04354870,NCT04354870_A,1,0,46271022,Chronic kidney disease,Condition,0,,946,968,chronic kidney disease,History of,0,"",-99999,99999,1,1
NCT04341441,NCT04341441,1,1,77670,Chest pain,Condition,1,,271,282,chest pains,history of,0,"",-99999,99999,1,1
NCT04325906,NCT04325906,1,0,440921,Traumatic injury,Condition,0,1086677642,697,709,chest trauma,"",0,"",-99999,99999,1,1
NCT04346615,NCT04346615,1,0,319835,Congestive heart failure,Condition,0,,1756,1759,CHF,prior to randomization,0,"",-99999,99999,1,1
NCT04341441,NCT04341441,1,0,4142985,Female of child bearing age,Condition,0,,1329,1345,childbearing age,history of,0,"",-99999,99999,1,1
NCT04322682,NCT04322682,1,1,4142985,Female of child bearing age,Condition,1,1086675442,827,849,childbearing potential,for at least 1 year,365,"",-99999,99999,1,1
NCT04322682,NCT04322682,1,0,4026125,Chronic active hepatitis,Condition,0,1086675942,1892,1916,chronic active hepatitis,history of,0,"",-99999,99999,1,1
NCT04362150,NCT04362150,1,0,4101001,Chronic anemia,Condition,0,,727,741,chronic anemia,21 days or more has elapsed since,21,"",-99999,99999,1,1
NCT04346628,NCT04346628,1,0,443783,Chronic disease,Condition,0,,899,914,chronic disease,Previously,10000,"",-99999,99999,1,1
NCT04358549,NCT04358549,1,0,443783,Chronic disease,Condition,0,,1011,1026,chronic disease,at the time of study entry,10000,"",-99999,99999,1,1
NCT04363450,NCT04363450,1,0,4212540,Chronic liver disease,Condition,0,,408,431,Chronic hepatic disease,History of,0,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,46271022,Chronic kidney disease,Condition,0,1086665542,8241,8263,Chronic kidney disease,"",0,"",-99999,99999,1,1
NCT04308668,NCT04308668,1,0,46271022,Chronic kidney disease,Condition,0,1086668042,503,525,chronic kidney disease,"",0,"",-99999,99999,1,1
NCT04312009,NCT04312009,1,0,46271022,Chronic kidney disease,Condition,0,1086669942,1498,1520,chronic kidney disease,at the time of randomization,10000,"",-99999,99999,1,1
NCT04318444,NCT04318444,1,0,46271022,Chronic kidney disease,Condition,0,1086673242,1172,1194,chronic kidney disease,Current,10000,"",-99999,99999,1,1
NCT04328467,NCT04328467,1,0,46271022,Chronic kidney disease,Condition,0,1086681542,659,681,Chronic Kidney disease,"",0,"",-99999,99999,1,1
NCT04341727,NCT04341727,1,0,46271022,Chronic kidney disease,Condition,0,1086708042,1423,1445,Chronic Kidney disease,"",0,"",-99999,99999,1,1
NCT04361552,NCT04361552,1,0,434557,Tuberculosis,Condition,0,1086746842,940,952,tuberculosis,"",0,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,255573,Chronic obstructive lung disease,Condition,0,1086665242,6849,6893,chronic obstructive pulmonary disease [COPD],"",0,"",-99999,99999,1,1
NCT04365153,NCT04365153,1,0,40479192,Chronic systolic heart failure,Condition,0,,1141,1171,Chronic Systolic Heart Failure,for more than 3 weeks prior to admission,21,"",-99999,99999,1,1
NCT04311177,NCT04311177,1,0,4064161,Cirrhosis of liver,Condition,0,1086669342,1671,1680,Cirrhosis,History of,0,"",-99999,99999,1,1
NCT04312009,NCT04312009,1,0,4064161,Cirrhosis of liver,Condition,0,1086670042,1915,1924,Cirrhosis,within 24 hours prior to randomization,1,"",-99999,99999,1,1
NCT04354428,NCT04354428,1,0,4064161,Cirrhosis of liver,Condition,0,,1786,1795,cirrhosis,History of,0,"",-99999,99999,1,1
NCT04363203,NCT04363203,1,0,4064161,Cirrhosis of liver,Condition,0,,579,588,cirrhosis,in past 2 years,730,"",-99999,99999,1,1
NCT04363437,NCT04363437,1,0,4064161,Cirrhosis of liver,Condition,0,,823,832,cirrhosis,"",0,"",-99999,99999,1,1
NCT04372628,NCT04372628,1,0,4064161,Cirrhosis of liver,Condition,0,1086766642,1073,1082,cirrhosis,"",0,"",-99999,99999,1,1
NCT04328012,NCT04328012_3,3,0,46269816,Ascites due to alcoholic cirrhosis,Condition,0,,2381,2398,cirrhotic ascites,within the prior week,7,"",-99999,99999,1,1
NCT04342728,NCT04342728,1,0,46271022,Chronic kidney disease,Condition,0,,738,766,CKD (Chronic kidney disease),History of,0,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,319835,Congestive heart failure,Condition,0,1086778742,2424,2461,Class 3 congestive heart failure,within 6 months prior to randomization,180,"",-99999,99999,1,1
NCT04343183,NCT04343183,1,0,4058397,Claustrophobia,Condition,0,1086711442,368,382,claustrophobia,"",0,"",-99999,99999,1,1
NCT04305457,NCT04305457,1,0,4266013,Medical contraindication,Condition,0,,706,732,clinical contraindications,for more than 72 hours,3,"",-99999,99999,1,1
